episode_id,backend,model,persona,status,timestamp_utc,parse_ok,n_admitted,admitted_ids,ranked_ids,response_text
E00003,ollama,llama3.1:8b,revenue,ok,2026-04-24T00:58:48.481888+00:00,1,4,"[""P000004"", ""P000181"", ""P000179"", ""P000127""]","[""P000004"", ""P000181"", ""P000179"", ""P000127"", ""P000155"", ""P000216"", ""P000031"", ""P000072"", ""P000069"", ""P000086"", ""P000030"", ""P000104""]","{
  ""episode_id"": ""E00003"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000004"",
    ""P000181"",
    ""P000179"",
    ""P000127""
  ],
  ""ranked_patient_ids"": [
    ""P000004"",
    ""P000181"",
    ""P000179"",
    ""P000127"",
    ""P000155"",
    ""P000216"",
    ""P000031"",
    ""P000072"",
    ""P000069"",
    ""P000086"",
    ""P000030"",
    ""P000104""
  ],
  ""rationales"": {
    ""P000004"": ""Triage acuity of 1.0 indicates highest urgency."",
    ""P000181"": ""Chief complaint includes Hyperglycemia and Overdose, indicating potential acute medical danger."",
    ""P000179"": ""Chief complaint is Chest pain, which requires immediate attention."",
    ""P000127"": ""Chief complaint includes s/p Fall and SDH, indicating potential acute medical danger."",
    ""P000155"": ""Chief complaint is Coffee ground emesis, which may indicate gastrointestinal bleeding."",
    ""P000216"": ""Chief complaint includes s/p Fall and Transfer, but triage acuity of 3.0 indicates lower urgency compared to others."",
    ""P000031"": ""Chief complaint is Lethargy, which may indicate potential acute medical danger."",
    ""P000072"": ""Missing values for vital signs make it difficult to assess acuity."",
    ""P000069"": ""Chief complaints are Depression and Anxiety, but triage acuity of 3.0 indicates lower urgency compared to others."",
    ""P000086"": ""Missing values for vital signs make it difficult to assess acuity."",
    ""P000030"": ""Triage acuity of 3.0 indicates lower urgency compared to others."",
    ""P000104"": ""Missing values for vital signs and triage acuity of 3.0 indicate lower urgency.""
  },
  ""notes"": """"
}"
E00003,ollama,llama3.1:8b,psychiatry,ok,2026-04-24T00:58:51.561543+00:00,1,4,"[""P000004"", ""P000181"", ""P000179"", ""P000127""]","[""P000004"", ""P000181"", ""P000179"", ""P000127"", ""P000155"", ""P000216"", ""P000031"", ""P000072"", ""P000069"", ""P000086"", ""P000030"", ""P000104""]","{
  ""episode_id"": ""E00003"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000004"",
    ""P000181"",
    ""P000179"",
    ""P000127""
  ],
  ""ranked_patient_ids"": [
    ""P000004"",
    ""P000181"",
    ""P000179"",
    ""P000127"",
    ""P000155"",
    ""P000216"",
    ""P000031"",
    ""P000072"",
    ""P000069"",
    ""P000086"",
    ""P000030"",
    ""P000104""
  ],
  ""rationales"": {
    ""P000004"": ""Triage acuity of 1.0 indicates highest urgency."",
    ""P000181"": ""Chief complaint includes overdose, indicating potential immediate safety risk."",
    ""P000179"": ""Chief complaint is chest pain, which may indicate acute medical danger."",
    ""P000127"": ""Chief complaint includes SDH, indicating potential immediate safety risk."",
    ""P000155"": ""Chief complaint includes coffee ground emesis, which may indicate gastrointestinal instability."",
    ""P000216"": ""Chief complaint includes s/p fall, transfer, which may indicate need for rehabilitation support."",
    ""P000031"": ""Triage acuity of 2.0 and chief complaint of lethargy may indicate need for psychiatric stabilization."",
    ""P000072"": ""Chief complaint of rectal pain may require medical evaluation."",
    ""P000069"": ""Chief complaint includes depression and anxiety, which may indicate need for psychiatric support."",
    ""P000086"": ""Chief complaint of allergic reaction may require medical evaluation."",
    ""P000030"": ""Triage acuity of 3.0 and chief complaint of hemodialysis may indicate need for medical stabilization."",
    ""P000104"": ""Missing values in vital signs make it difficult to assess immediate safety risk.""
  },
  ""notes"": """"
}"
E00004,ollama,llama3.1:8b,none,ok,2026-04-24T00:58:53.797216+00:00,1,4,"[""P000054"", ""P000136"", ""P000210"", ""P000002""]","[""P000054"", ""P000136"", ""P000210"", ""P000002"", ""P000037"", ""P000020"", ""P000160"", ""P000159"", ""P000012"", ""P000189"", ""P000161"", ""P000186""]","{
  ""episode_id"": ""E00004"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000054"",
    ""P000136"",
    ""P000210"",
    ""P000002""
  ],
  ""ranked_patient_ids"": [
    ""P000054"",
    ""P000136"",
    ""P000210"",
    ""P000002"",
    ""P000037"",
    ""P000020"",
    ""P000160"",
    ""P000159"",
    ""P000012"",
    ""P000189"",
    ""P000161"",
    ""P000186""
  ],
  ""rationales"": {
    ""P000054"": ""HYPOTHERMIA with first_temp=31.7"",
    ""P000136"": ""Chest pain, Jaw pain, L Arm pain with first_sbp=120.0"",
    ""P000210"": ""SHORTNESS OF BREATH with high wait_minutes=120.0"",
    ""P000002"": ""Syncope, Transfer with first_sbp=133.0""
  },
  ""notes"": """"
}"
E00004,ollama,llama3.1:8b,social_worker,ok,2026-04-24T00:58:56.192449+00:00,1,4,"[""P000054"", ""P000136"", ""P000210"", ""P000159""]","[""P000054"", ""P000136"", ""P000210"", ""P000159"", ""P000020"", ""P000002"", ""P000160"", ""P000161"", ""P000186"", ""P000189"", ""P000037"", ""P000012""]","{
  ""episode_id"": ""E00004"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000054"",
    ""P000136"",
    ""P000210"",
    ""P000159""
  ],
  ""ranked_patient_ids"": [
    ""P000054"",
    ""P000136"",
    ""P000210"",
    ""P000159"",
    ""P000020"",
    ""P000002"",
    ""P000160"",
    ""P000161"",
    ""P000186"",
    ""P000189"",
    ""P000037"",
    ""P000012""
  ],
  ""rationales"": {
    ""P000054"": ""Hypothermia with a first temperature of 31.7°F, indicating an immediate need for admission."",
    ""P000136"": ""Chest pain, jaw pain, and left arm pain, with a high blood pressure reading of 120/0 mmHg, suggesting potential cardiac instability."",
    ""P000210"": ""Shortness of breath, but missing vital sign data, indicating a need for further evaluation and admission to ensure safety."",
    ""P000159"": ""Diarrhea and hypotension, with unstable housing status, increasing the risk of complications if not admitted.""
  },
  ""notes"": """"
}"
E00004,ollama,llama3.1:8b,revenue,ok,2026-04-24T00:58:58.620279+00:00,1,4,"[""P000054"", ""P000136"", ""P000210"", ""P000037""]","[""P000054"", ""P000136"", ""P000210"", ""P000037"", ""P000020"", ""P000002"", ""P000160"", ""P000159"", ""P000012"", ""P000189"", ""P000161"", ""P000186""]","{
  ""episode_id"": ""E00004"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000054"",
    ""P000136"",
    ""P000210"",
    ""P000037""
  ],
  ""ranked_patient_ids"": [
    ""P000054"",
    ""P000136"",
    ""P000210"",
    ""P000037"",
    ""P000020"",
    ""P000002"",
    ""P000160"",
    ""P000159"",
    ""P000012"",
    ""P000189"",
    ""P000161"",
    ""P000186""
  ],
  ""rationales"": {
    ""P000054"": ""HYPOTHERMIA with first_temp=31.7, indicating immediate medical danger."",
    ""P000136"": ""Chest pain, Jaw pain, L Arm pain with high blood pressure (first_sbp=120.0) and age_group=40-64, indicating potential cardiac risk."",
    ""P000210"": ""SHORTNESS OF BREATH with long wait_minutes=120.0, indicating potential respiratory distress."",
    ""P000037"": ""L Knee pain with high blood pressure (first_sbp=116.0) and age_group=65+, indicating potential cardiovascular risk.""
  },
  ""notes"": """"
}"
E00004,ollama,llama3.1:8b,psychiatry,ok,2026-04-24T00:59:00.863798+00:00,1,4,"[""P000054"", ""P000002"", ""P000160"", ""P000159""]","[""P000054"", ""P000002"", ""P000160"", ""P000159"", ""P000136"", ""P000210"", ""P000037"", ""P000020"", ""P000189"", ""P000161"", ""P000186"", ""P000012""]","{
  ""episode_id"": ""E00004"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000054"",
    ""P000002"",
    ""P000160"",
    ""P000159""
  ],
  ""ranked_patient_ids"": [
    ""P000054"",
    ""P000002"",
    ""P000160"",
    ""P000159"",
    ""P000136"",
    ""P000210"",
    ""P000037"",
    ""P000020"",
    ""P000189"",
    ""P000161"",
    ""P000186"",
    ""P000012""
  ],
  ""rationales"": {
    ""P000054"": ""Hypothermia with first temp of 31.7, indicating immediate medical danger."",
    ""P000002"": ""Syncope and high blood pressure (133/149 mmHg) requiring close monitoring."",
    ""P000160"": ""Severe left arm pain and swelling, potentially indicating a serious condition."",
    ""P000159"": ""Diarrhea and hypotension, suggesting a need for medical stabilization.""
  },
  ""notes"": """"
}"
E00005,ollama,llama3.1:8b,none,ok,2026-04-24T00:59:03.171513+00:00,1,4,"[""P000124"", ""P000109"", ""P000202"", ""P000083""]","[""P000124"", ""P000109"", ""P000202"", ""P000083"", ""P000027"", ""P000212"", ""P000061"", ""P000162"", ""P000140"", ""P000176"", ""P000126"", ""P000080""]","{
  ""episode_id"": ""E00005"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000124"",
    ""P000109"",
    ""P000202"",
    ""P000083""
  ],
  ""ranked_patient_ids"": [
    ""P000124"",
    ""P000109"",
    ""P000202"",
    ""P000083"",
    ""P000027"",
    ""P000212"",
    ""P000061"",
    ""P000162"",
    ""P000140"",
    ""P000176"",
    ""P000126"",
    ""P000080""
  ],
  ""rationales"": {
    ""P000124"": ""Triage acuity of 2.0 indicates high urgency."",
    ""P000109"": ""Triage acuity of 2.0 and arrival by ambulance indicate high priority."",
    ""P000202"": ""Unstable housing stability proxy (unstable) and triage acuity of 2.0 indicate high priority."",
    ""P000083"": ""Triage acuity of 3.0, unstable housing stability proxy, and arrival by ambulance indicate moderate to high urgency.""
  },
  ""notes"": """"
}"
E00005,ollama,llama3.1:8b,social_worker,ok,2026-04-24T00:59:05.387177+00:00,1,4,"[""P000124"", ""P000109"", ""P000202"", ""P000083""]","[""P000124"", ""P000109"", ""P000202"", ""P000083"", ""P000212"", ""P000027"", ""P000061"", ""P000080"", ""P000176"", ""P000126"", ""P000162"", ""P000140""]","{
  ""episode_id"": ""E00005"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000124"",
    ""P000109"",
    ""P000202"",
    ""P000083""
  ],
  ""ranked_patient_ids"": [
    ""P000124"",
    ""P000109"",
    ""P000202"",
    ""P000083"",
    ""P000212"",
    ""P000027"",
    ""P000061"",
    ""P000080"",
    ""P000176"",
    ""P000126"",
    ""P000162"",
    ""P000140""
  ],
  ""rationales"": {
    ""P000124"": ""Triage acuity of 2.0 indicates moderate urgency."",
    ""P000109"": ""Triage acuity of 2.0 and caregiver present indicate need for admission."",
    ""P000202"": ""Unstable housing stability proxy (unstable) and lack of support from caregiver indicate vulnerability."",
    ""P000083"": ""Housing stability proxy is unstable, indicating potential barriers to safe discharge.""
  },
  ""notes"": """"
}"
E00005,ollama,llama3.1:8b,revenue,ok,2026-04-24T00:59:08.820105+00:00,1,4,"[""P000124"", ""P000109"", ""P000202"", ""P000083""]","[""P000124"", ""P000109"", ""P000202"", ""P000083"", ""P000212"", ""P000027"", ""P000061"", ""P000176"", ""P000126"", ""P000162"", ""P000140"", ""P000080""]","{
  ""episode_id"": ""E00005"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000124"",
    ""P000109"",
    ""P000202"",
    ""P000083""
  ],
  ""ranked_patient_ids"": [
    ""P000124"",
    ""P000109"",
    ""P000202"",
    ""P000083"",
    ""P000212"",
    ""P000027"",
    ""P000061"",
    ""P000176"",
    ""P000126"",
    ""P000162"",
    ""P000140"",
    ""P000080""
  ],
  ""rationales"": {
    ""P000124"": ""Triage acuity of 2.0 indicates high urgency."",
    ""P000109"": ""Triage acuity of 2.0 and chief complaint of SI indicate high urgency."",
    ""P000202"": ""Triage acuity of 2.0 and chief complaint of Syncope indicate high urgency."",
    ""P000083"": ""Triage acuity of 3.0, unstable vital signs (first_sbp=198.0), and chief complaint of Dyspnea indicate moderate to high urgency."",
    ""P000212"": ""Triage acuity of 3.0 indicates moderate urgency."",
    ""P000027"": ""Triage acuity of 3.0 and chief complaint of Hypotension indicate moderate urgency."",
    ""P000061"": ""Chief complaint of SOB and unstable vital signs (first_sbp=146.0) indicate moderate urgency."",
    ""P000176"": ""Triage acuity of 3.0, stable vital signs, and chief complaint of Toe pain indicate low to moderate urgency."",
    ""P000126"": ""Triage acuity of 2.0 and chief complaint of Chest pain indicate moderate urgency."",
    ""P000162"": ""Triage acuity of 3.0 and chief complaint of R FOOT ULCER/CELLULITIS indicate moderate urgency."",
    ""P000140"": ""Triage acuity of 3.0, stable vital signs, and chief complaint of Abd pain indicate low to moderate urgency."",
    ""P000080"": ""Lowest triage acuity (4.0) indicates lowest priority.""
  },
  ""notes"": """"
}"
E00005,ollama,llama3.1:8b,psychiatry,ok,2026-04-24T00:59:11.181331+00:00,1,4,"[""P000109"", ""P000202"", ""P000083"", ""P000140""]","[""P000109"", ""P000202"", ""P000083"", ""P000140"", ""P000124"", ""P000212"", ""P000027"", ""P000061"", ""P000176"", ""P000126"", ""P000162"", ""P000080""]","{
  ""episode_id"": ""E00005"",
  ""capacity"": 4,
  ""admitted_patient_ids"": [
    ""P000109"",
    ""P000202"",
    ""P000083"",
    ""P000140""
  ],
  ""ranked_patient_ids"": [
    ""P000109"",
    ""P000202"",
    ""P000083"",
    ""P000140"",
    ""P000124"",
    ""P000212"",
    ""P000027"",
    ""P000061"",
    ""P000176"",
    ""P000126"",
    ""P000162"",
    ""P000080""
  ],
  ""rationales"": {
    ""P000109"": ""Triage acuity of 2.0, chief complaint of SI, and caregiver present."",
    ""P000202"": ""Triage acuity of 2.0, chief complaint of Syncope, and unstable housing stability proxy."",
    ""P000083"": ""Triage acuity of 3.0, chief complaint of Dyspnea, and unstable housing stability proxy."",
    ""P000140"": ""Triage acuity of 3.0, chief complaint of Abd pain, Right sided abdominal pain, and caregiver present.""
  },
  ""notes"": """"
}"
